title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities
MSC Preston Square,"1111 Preston Avenue, Charlottesville, VA 22903",0.8 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/msc-preston-square/ocpp6z29gt,1 Bedroom,3 Bathrooms,"Total Monthly Price
$1,054 / Bedroom
5 Month Lease","1,400",,,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Washer/Dryer in Unit"
MSC Preston Square,"1111 Preston Avenue, Charlottesville, VA 22903",0.8 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/msc-preston-square/ocpp6z29gt,,,,,,,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Washer/Dryer in Unit"
"3018 Horizon Rd (Charlottesville, VA)","3018 Horizon Rd, Charlottesville, VA 22902",2.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/3018-horizon-rd-charlottesville-va/5v6ds1q,3 Bedrooms,4 Bathrooms,"$3,090
Plus Fees","2,595",4/15/26,,"Bike Racks, Secure bike storage, Dishwasher, Garbage Disposal, High-Speed Internet Available, Laminate Floors, Microwave, Refrigerator, Smoke-Free, Stove, Washer/Dryer in Unit"
"3018 Horizon Rd (Charlottesville, VA)","3018 Horizon Rd, Charlottesville, VA 22902",2.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/3018-horizon-rd-charlottesville-va/5v6ds1q,,,,,,,"Bike Racks, Secure bike storage, Dishwasher, Garbage Disposal, High-Speed Internet Available, Laminate Floors, Microwave, Refrigerator, Smoke-Free, Stove, Washer/Dryer in Unit"
Daylight basement efficiency on Elliewood Avenue Summer Sublet,"17 C Elliewood Avenue, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/daylight-basement-efficiency-on-elliewood-avenue-summer-sublet/ocpxc7w00q,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,000
3 Month Lease",600,,,"Air Conditioning, High-Speed Internet Available, Smoke-Free, Laundry Access, Near Bus Stop"
Daylight basement efficiency on Elliewood Avenue Summer Sublet,"17 C Elliewood Avenue, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/daylight-basement-efficiency-on-elliewood-avenue-summer-sublet/ocpxc7w00q,,,,,,,"Air Conditioning, High-Speed Internet Available, Smoke-Free, Laundry Access, Near Bus Stop"
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,1 Bedroom,1 Bathroom,"$1,499
Plus Fees
12 Month Lease",,8/3/26,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community"
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,,,,,,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community"
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,2 Bedrooms,1 Bathroom,"$950 / Bedroom
Plus Fees
12 Month Lease",,Available Now,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community"
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,,,,,,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community"
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,2 Bedrooms,1 Bathroom,"$1,799
Plus Fees
12 Month Lease",,8/3/26,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community"
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,,,,,,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community"
Walk up second story apartment overlooking Elliewood Avenue,"17 B Elliewood Avenue, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/walk-up-second-story-apartment-overlooking-elliewood-avenue/ocp7l80pkz,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,800
12 Month Lease",900,Available Now,"12 month lease, 9 month lease, Semester","Air Conditioning, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Laundry Access, Laundry Room in Community"
Walk up second story apartment overlooking Elliewood Avenue,"17 B Elliewood Avenue, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/walk-up-second-story-apartment-overlooking-elliewood-avenue/ocp7l80pkz,,,,,,"12 month lease, 9 month lease, Semester","Air Conditioning, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Laundry Access, Laundry Room in Community"
1121 Wertland St. - Now Leasing for 2026-2027,"1121 Wertland Street, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1121-wertland-st-now-leasing-for-2026-2027/ocpfeknb8r,Studio,1 Bathroom,"$1,550 - $1,750
Plus Fees
12 Month Lease","1,273",8/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
1121 Wertland St. - Now Leasing for 2026-2027,"1121 Wertland Street, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1121-wertland-st-now-leasing-for-2026-2027/ocpfeknb8r,,,,,,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
"CLEAN, FULLY-FURNISHED, CONVENIENT LOCATION - 4X4 Balcony at the Flats at West Village","852 West Main Street, Charlottesville, VA 22903",0.7 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/clean-fully-furnished-convenient-location-4x4-balcony-at-the-flats-at-west-village/ocpsff3wx5,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,162 / Bedroom
12 Month Lease",,5/19/26,,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Pool, Roommate Matching, Washer/Dryer in Unit"
"CLEAN, FULLY-FURNISHED, CONVENIENT LOCATION - 4X4 Balcony at the Flats at West Village","852 West Main Street, Charlottesville, VA 22903",0.7 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/clean-fully-furnished-convenient-location-4x4-balcony-at-the-flats-at-west-village/ocpsff3wx5,,,,,,,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Pool, Roommate Matching, Washer/Dryer in Unit"
"2347 Abington Dr (Charlottesville, VA)","2347 Abington Dr, Charlottesville, VA 22911",7.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/2347-abington-dr-charlottesville-va/56dr64n,4 Bedrooms,3.5 Bathrooms,"$2,775
Plus Fees","2,070",7/13/26,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
"2347 Abington Dr (Charlottesville, VA)","2347 Abington Dr, Charlottesville, VA 22911",7.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/2347-abington-dr-charlottesville-va/56dr64n,,,,,,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
316 Carlton Rd Unit A,"316 Carlton Road, Charlottesville, VA 22902",6.7 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/316-carlton-rd-unit-a/ocpwdxmpfl,2 Bedrooms,1 Bathroom,"Total Monthly Price
$2,390 - $2,445
12 Month Lease",950,Available Now,,"Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
316 Carlton Rd Unit A,"316 Carlton Road, Charlottesville, VA 22902",6.7 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/316-carlton-rd-unit-a/ocpwdxmpfl,,,,,,,"Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,1 Bedroom,1 Bathroom,"$1,825
Plus Fees
12 Month Lease",855,Available Now,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,,,,,,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,2 Bedrooms,1 Bathroom,"$1,325 / Bedroom
Plus Fees
12 Month Lease",998,7/1/26,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,,,,,,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,4 Bedrooms,1 Bathroom,"$975 / Bedroom
Plus Fees
12 Month Lease","1,346",6/1/26,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,,,,,,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community"
Spring '26 Sublease! Women only,"1910 Jefferson Park Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-26-sublease-women-only/ocpbt6nz79,1 Bedroom,2 Bathrooms,"$600 / Bedroom
Plus Fees
5 Month Lease",,,,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
Spring '26 Sublease! Women only,"1910 Jefferson Park Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-26-sublease-women-only/ocpbt6nz79,,,,,,,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1 Bedroom,1 Bathroom,"$2,219
Plus Fees
11 Month Lease",737,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit"
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,,,,,,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit"
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1 Bedroom,1 Bathroom,"$2,229
Plus Fees
11 Month Lease",703,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit"
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,,,,,,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit"
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,1 Bedroom,1 Bathroom,"$2,259
Plus Fees
11 Month Lease",636,8/15/26,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit"
The Pavilion at North Grounds,"2101 Arlington Blvd, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/the-pavilion-at-north-grounds/cghy6bg,,,,,,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Carpet, Ceiling Fans, Disability Accessible, Dishwasher, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, High-Speed Internet Available, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stainless Steel Appliances, BBQ/BBQ Area, Building Shuttle to campus, Business Center, Close to Public Transportation, Clubhouse, Coffee Bar, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Washer/Dryer in Unit"
